ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[111.4, 76.6]",,,,,,,,,,,1.8311,,,,,,,,,,,,,0967cdd9-ac7e-44d4-a0aa-86279861435c,3619,,"[112.1, 70.8]",265963,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,150,Barcelona,217,"['01cacafe-9f6f-4099-b2c7-91bb43e022fb', '42025011-756f-480c-9190-986fb787bdd9']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:38:30.766,Carry,,2014/2015
,,,,"[66.7, 13.3]",,,,,,,,,,,0.406567,,,,,,,,,,,,,37d4a4ab-0997-448d-b84d-ed0f8b71401a,3628,,"[69.6, 9.6]",265963,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fredy Hinestroza Arias,27179.0,Center Attacking Midfield,153,Getafe,216,"['26237979-7b7f-45b9-ab26-c8862e2d2021', '47a1830f-8a57-4b16-9a1c-7337a3ae32e8']",56,,,,,,,,,,,,,,,,,Getafe,216,00:38:56.425,Carry,,2014/2015
,,,,"[62.5, 17.7]",,,,,,,,,,,0.080048,,,,,,,,,,,,,585270e3-7c98-4361-9106-833ca0a0b0a9,3631,,"[62.5, 17.7]",265963,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Right Defensive Midfield,154,Getafe,216,"['696fbcd6-76ab-49d3-b3ec-52b20133d9b5', 'fdf4594e-fbf3-4ef8-909c-bfabaf3e6bec']",57,,,,,,,,,,,,,,,,,Getafe,216,00:38:57.630,Carry,,2014/2015
,,,,"[73.5, 24.2]",,,,,,,,,,,1.350046,,,,,,,,,,,,,eda93d74-b2e2-47a5-8f4a-f412297c034f,3634,,"[69.3, 20.5]",265963,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Escudero Palomo,6718.0,Right Wing,155,Getafe,216,"['6be37eb7-06b9-4999-99bd-166b7060d860', 'e81353ad-0933-43f3-b753-7ec946cbedef']",58,,,,,,,,,,,,,,,,,Getafe,216,00:38:58.258,Carry,,2014/2015
,,,,"[62.6, 75.1]",,,,,,,,,,,1.2291,,,,,,,,,,,,,f09ac687-d87b-4309-8848-f5b4a92294be,3641,,"[57.7, 73.4]",265963,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Martín Montoya Torralbo,6593.0,Right Back,156,Barcelona,217,"['a937f540-9a0d-4277-8b44-c6dcbf91410d', 'ee14d7fb-3024-4318-8f75-43ec98ee1b61']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:39:20.231,Carry,,2014/2015
,,,,"[69.6, 72.3]",,,,,,,,,,,1.132538,,,,,,,,,,,,,1b4e4b7b-95dc-483b-a1fe-86ac2620dda7,3644,,"[70.8, 78.3]",265963,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Center Midfield,156,Barcelona,217,"['41554ecd-ad6e-419c-9e9e-50ce6b7ff42e', '743c4960-fa31-430a-a626-eddde4f03cb2']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:39:22.456,Carry,,2014/2015
,,,,"[46.9, 56.1]",,,,,,,,,,,0.079974,,,,,,,,,,,,,ea48f2ce-020f-437c-938e-b3c15f8d76b7,3650,,"[45.7, 58.3]",265963,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Bartra Aregall,7068.0,Right Center Back,156,Barcelona,217,"['2a08adc5-edb6-4aff-b03e-e0f9cc1fde12', '88fb8932-c431-449f-972a-58f186bfb10d']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:39:26.644,Carry,,2014/2015
,,,,"[63.2, 19.4]",,,,,,,,,,,1.4179,,,,,,,,,,,,,21435440-2fc8-4217-a509-8e52790fbf54,3653,,"[55.1, 26.0]",265963,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jérémy Mathieu,10609.0,Left Center Back,156,Barcelona,217,"['2e9044db-2526-4767-ad9c-797f43ae9b85', '3a2a2776-eb9a-4f00-ac78-b10e440462ca']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:39:28.544,Carry,,2014/2015
,,,,"[76.4, 11.6]",,,,,,,,,,,3.8478,,,,,,,,,,,,,f6bd517c-08bf-4a07-9a13-41e23ae37c5b,3656,,"[80.2, 5.2]",265963,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,156,Barcelona,217,"['25daeed2-c714-4e65-a5de-d4e6a4eb17b1', '2b1eadf9-b513-47b6-a992-5f910b4b2046', 'dc3168b8-1f87-44ee-b3d9-ba9fe2628a45']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:39:31.588,Carry,True,2014/2015
,,,,"[84.5, 6.7]",,,,,,,,,,,1.949585,,,,,,,,,,,,,f1e21a15-1b65-443b-bf74-aa0865206423,3660,,"[84.2, 5.5]",265963,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adriano Correia Claro,22102.0,Left Back,156,Barcelona,217,"['b3fd9603-d6d9-482e-8f7a-330370965827', 'ea621f42-1339-4d17-bda7-2878625af6a6']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:39:37.152,Carry,,2014/2015
,,,,"[111.8, 29.6]",,,,,,,,,,,2.039963,,,,,,,,,,,,,1cd79e1e-0cbe-43f4-9a63-d4de596c71e9,3664,,"[107.9, 27.4]",265963,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,156,Barcelona,217,"['1279a30e-60bb-48fd-a3b7-3f6d017e4b8a', 'fa8fbe37-626d-4f97-b850-17cf5466b3fb', 'fd79780c-a6d7-4dbd-895b-9985729f81ec']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:39:41.215,Carry,True,2014/2015
,,,,"[72.4, 60.5]",,,,,,,,,,,1.894229,,,,,,,,,,,,,1e47392a-92f2-4e7b-86fd-bc250360f966,3673,,"[72.0, 62.9]",265963,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fredy Hinestroza Arias,27179.0,Center Attacking Midfield,157,Getafe,216,"['23bb1f9e-de75-44ce-945a-1fbfd701a410', '600237d6-9744-4362-bd09-dd7da1fd8295', 'b59c31c7-962a-46c4-9747-2f7e4db2a828']",29,,,,,,,,,,,,,,,,,Getafe,216,00:40:29.112,Carry,True,2014/2015
,,,,"[91.5, 19.4]",,,,,,,,,,,3.665439,,,,,,,,,,,,,251c6c70-a4f5-43ff-884c-91792d3a8ae8,3677,,"[86.8, 16.7]",265963,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Escudero Palomo,6718.0,Right Wing,157,Getafe,216,"['2173c3d7-208c-4382-afa4-50f55f937ee4', '2bec1b96-cd36-467d-b0e8-dc5d9285e66c', 'c0f0d7fb-fa94-4bbc-864d-293df8ac69de']",33,,,,,,,,,,,,,,,,,Getafe,216,00:40:33.832,Carry,True,2014/2015
,,,,"[100.2, 3.1]",,,,,,,,,,,1.471916,,,,,,,,,,,,,44ac44ef-dc4c-466c-a523-6da2b101941b,3681,,"[100.7, 9.1]",265963,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fredy Hinestroza Arias,27179.0,Center Attacking Midfield,157,Getafe,216,"['7a7aed38-639c-4b4f-9cf9-e4b9ed6c1038', 'd99f9572-8af7-4b0f-a776-2cee2dffd4fc']",39,,,,,,,,,,,,,,,,,Getafe,216,00:40:39.182,Carry,,2014/2015
,,,,"[76.2, 4.0]",,,,,,,,,,,0.503341,,,,,,,,,,,,,3cfd891e-c038-42ee-9d8b-1ec44e8e616d,3684,,"[76.2, 4.0]",265963,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Lago Soto,27054.0,Left Back,157,Getafe,216,"['7d347f7d-4a6c-49c9-a7bc-6d4453abc42c', 'b91bdf9e-26fb-4eb3-9796-6a0e9fe48318']",42,,,,,,,,,,,,,,,,,Getafe,216,00:40:42.047,Carry,,2014/2015
,,,,"[74.8, 20.4]",,,,,,,,,,,0.720809,,,,,,,,,,,,,014daefd-5859-40f4-bce5-8e768e9abe64,3687,,"[75.1, 12.8]",265963,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mehdi Lacen,6745.0,Right Defensive Midfield,157,Getafe,216,"['4a09a033-1a92-49b9-9062-98a976e41dae', '66089927-58df-4732-bdfc-84bee20764d2']",43,,,,,,,,,,,,,,,,,Getafe,216,00:40:43.324,Carry,,2014/2015
,,,,"[79.0, 40.0]",,,,,,,,,,,2.422176,,,,,,,,,,,,,50a2ed08-2924-45b6-8a53-aea59a490e7b,3690,,"[72.0, 37.2]",265963,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alejandro Felip Selma,27204.0,Left Defensive Midfield,157,Getafe,216,"['609828e1-8523-4a3d-bf4d-467f0b1150f4', '8906aa97-189b-4130-b89d-b3d8c6762880']",45,,,,,,,,,,,,,,,,,Getafe,216,00:40:45.560,Carry,,2014/2015
,,,,"[95.1, 40.4]",,,,,,,,,,,0.715136,,,,,,,,,,,,,7362f738-432a-4413-b23b-ad346de208fb,3693,,"[90.8, 38.4]",265963,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Iván López Álvarez,6780.0,Center Forward,157,Getafe,216,"['4ee7e7a2-ee56-492b-a14b-2c2f48593849', 'a91e3e89-7dea-4647-9bdc-07d470b18db1']",49,,,,,,,,,,,,,,,,,Getafe,216,00:40:49.142,Carry,,2014/2015
,,,,"[96.8, 47.0]",,,,,,,,,,,0.2667,,,,,,,,,,,,,8073070d-618d-4c4f-aa32-ff875fa4cc84,3697,,"[96.7, 47.0]",265963,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Álvaro Arroyo Martínez,24506.0,Right Back,157,Getafe,216,"['156866fe-3ed6-4a41-82cf-7c9a039b5836', '8126278f-f7ca-499f-b5f1-fad81477df28', 'fc9ceb29-98f6-4296-b535-e8b6b8056e4e']",50,,,,,,,,,,,,,,,,,Getafe,216,00:40:50.833,Carry,True,2014/2015
,,,,"[65.0, 44.5]",,,,,,,,,,,6.1811,,,,,,,,,,,,,0a082cb5-c8bd-4fba-beb5-4410d66657a9,3705,,"[50.9, 77.4]",265963,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Center Midfield,158,Barcelona,217,"['82886c21-684f-4d03-a822-34ca1b87c6eb', 'b7161262-a8dc-4460-8301-411b293803e5']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:40:57.586,Carry,,2014/2015
,,,,"[71.8, 21.7]",,,,,,,,,,,0.8012,,,,,,,,,,,,,80d641b0-dc89-448d-99b0-3e1fa076a9d2,3708,,"[70.0, 27.8]",265963,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,158,Barcelona,217,"['87b74574-b99c-41f0-99a8-8637e56eaa22', 'b9ecffcc-2767-43e9-8e05-4712d979396b']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:41:04.949,Carry,,2014/2015
,,,,"[82.8, 20.6]",,,,,,,,,,,0.08,,,,,,,,,,,,,fc34103f-9ea6-4bb6-aaca-08536f08a4d6,3713,,"[83.1, 20.3]",265963,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,158,Barcelona,217,"['44675e8e-5247-406c-9a33-9678275b1bdc', 'f1600b80-15de-41ca-b013-f24ff81eb1f1']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:41:07.748,Carry,,2014/2015
,,,,"[87.4, 23.2]",,,,,,,,,,,0.844919,,,,,,,,,,,,,fdf56c4e-8ce8-477f-8b4c-0a60412ab7a0,3716,,"[88.8, 21.7]",265963,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,158,Barcelona,217,"['f88a4556-c955-41c8-8b5d-d13fd5834256', 'fc86492a-dd41-4eb2-b64e-c0e700c0fff5']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:41:08.525,Carry,,2014/2015
,,,,"[54.7, 61.9]",,,,,,,,,,,4.183191,,,,,,,,,,,,,68d6d804-f2b3-43f1-adf1-9b30476919d9,3727,,"[41.3, 59.1]",265963,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Buendía,11813.0,Left Wing,159,Getafe,216,"['0cc5e879-887a-472e-95de-5a812f6b906c', '22775040-9001-4ed9-ae28-8026d54637e9', '85034d3e-8a84-4260-acba-5d1342f21c73']",14,,,,,,,,,,,,,,,,,Getafe,216,00:41:14.430,Carry,True,2014/2015
,,,,"[61.0, 76.7]",,,,,,,,,,,1.973247,,,,,,,,,,,,,aab76a56-6d3f-42a8-81cc-6ed820d9252b,3731,,"[62.8, 71.5]",265963,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván López Álvarez,6780.0,Center Forward,159,Getafe,216,"['20e9f11c-fbb8-43d2-9cb5-30d901b4f886', '22100975-4cf7-4ec1-ade0-6a27eb4a2172', 'd7011a92-e0c0-4b14-be49-f86c34bcb909']",19,,,,,,,,,,,,,,,,,Getafe,216,00:41:19.453,Carry,True,2014/2015
,,,,"[49.5, 63.9]",,,,,,,,,,,3.783579,,,,,,,,,,,,,bd018fbb-76e8-40ba-9e91-1e60e1dfde3f,3735,,"[41.6, 74.9]",265963,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Arroyo Martínez,24506.0,Right Back,159,Getafe,216,"['94b56a53-9dc3-49e5-98f0-7e66b69c5c26', 'a2f2fec1-4d63-4737-8378-1e82736571f7', 'ac5efee6-9766-43b9-9ca9-f7cb8edc9aeb']",22,,,,,,,,,,,,,,,,,Getafe,216,00:41:22.697,Carry,True,2014/2015
,,,,"[50.1, 73.4]",,,,,,,,,,,1.080421,,,,,,,,,,,,,2b032ecf-8070-477f-93a9-80dd937afbe1,3739,,"[50.7, 73.4]",265963,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Buendía,11813.0,Left Wing,159,Getafe,216,"['133bbf79-7434-44ab-afcf-52bfdfb6b987', 'ce586a1e-ad9d-4827-bd7f-710d06491614']",27,,,,,,,,,,,,,,,,,Getafe,216,00:41:27.491,Carry,,2014/2015
,,,,"[30.6, 65.7]",,,,,,,,,,,2.766523,,,,,,,,,,,,,4a9b4068-31e9-4410-8778-9ebb3c2087c9,3742,,"[36.0, 62.3]",265963,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Felip Selma,27204.0,Left Defensive Midfield,159,Getafe,216,"['6be7d7d8-dec9-430c-8eaf-66a677e756e6', 'e9a5dcda-c0e7-43ef-b33d-c1b4cea30f78']",30,,,,,,,,,,,,,,,,,Getafe,216,00:41:30.105,Carry,,2014/2015
,,,,"[21.8, 66.9]",,,,,,,,,,,0.246683,,,,,,,,,,,,,3c71e4ce-4b5c-4278-a645-5c001510e7ad,3745,,"[21.0, 66.9]",265963,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Daniel Velázquez Maldonado,17054.0,Right Center Back,159,Getafe,216,"['27432514-2cea-43ea-b6bf-5e2af16d3490', '6e39cbaa-516d-4e3a-a412-a9e8b56b240a']",33,,,,,,,,,,,,,,,,,Getafe,216,00:41:33.791,Carry,,2014/2015
,,,,"[28.9, 28.5]",,,,,,,,,,,1.4478,,,,,,,,,,,,,65d1993f-eb26-4b74-b187-620c8454fce2,3748,,"[28.9, 23.6]",265963,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,160,Barcelona,217,"['44ee6bf1-7583-43ba-81ea-73103a88316b', 'bc8a3aef-7413-46de-ba1c-8c8f655a63c9']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:41:38.398,Carry,,2014/2015
,,,,"[44.9, 44.3]",,,,,,,,,,,2.0611,,,,,,,,,,,,,213a6748-19d0-46e0-ab44-1aabbee63bfa,3751,,"[39.3, 49.1]",265963,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,160,Barcelona,217,"['ca24810f-7be4-4e6e-ad42-d47102b19e5a', 'daf6c4b9-3c29-4765-8334-b235a02a4747']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:41:41.446,Carry,,2014/2015
,,,,"[50.1, 20.3]",,,,,,,,,,,0.9745,,,,,,,,,,,,,6b70ffc4-11f8-42f3-85d0-4b8402ca332d,3754,,"[50.1, 21.8]",265963,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,160,Barcelona,217,"['565fdec6-dda4-435e-b920-234c44de81f1', 'f3db3afb-2f07-4976-9a12-23c76fc9835b']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:41:45.262,Carry,,2014/2015
,,,,"[64.6, 10.0]",,,,,,,,,,,1.625186,,,,,,,,,,,,,a089af55-5347-4139-bc11-2e5d5fdb09ae,3757,,"[65.1, 10.2]",265963,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,160,Barcelona,217,"['0e9b4792-d8bd-45d4-bdf8-e4ecb79e1831', 'c11c95e0-c186-4644-b1d3-8d589b74939d']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:41:47.760,Carry,,2014/2015
,,,,"[94.3, 13.7]",,,,,,,,,,,3.24,,,,,,,,,,,,,bf39178e-d171-4b9e-9436-a6d91d6b0fb9,3760,,"[78.2, 5.2]",265963,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,160,Barcelona,217,"['666f891a-a72c-4de0-824a-f0e8b05755af', 'ce82db8b-eaba-4d1e-9b18-d32d58b2c319', 'e92a1bc6-df73-4e1f-8b89-d418503741fa']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:41:50.780,Carry,True,2014/2015
,,,,"[15.0, 71.0]",,,,,,,,,,,1.5826,,,,,,,,,,,,,c7a39eed-38de-47a0-af40-9c2dd19e4171,3764,,"[22.3, 67.1]",265963,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Arroyo Martínez,24506.0,Right Back,160,Barcelona,217,"['00f7738c-b8aa-4dc5-9152-4406d7c3a818', 'e7880fc9-d4e1-4af9-a81a-1069de892aa3']",54,,,,,,,,,,,,,,,,,Getafe,216,00:41:54.384,Carry,,2014/2015
,,,,"[29.2, 75.6]",,,,,,,,,,,1.165458,,,,,,,,,,,,,384db6f2-5dbe-49b5-ad85-a32c2174954b,3767,,"[28.1, 76.0]",265963,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Buendía,11813.0,Left Wing,160,Barcelona,217,"['1716ada2-f223-468a-a800-906357f6b08b', '4e445685-ff2a-4a6f-8ea1-64e74dbf3ad8', 'b3805369-43b5-4434-b0fa-92c44002c66e']",56,,,,,,,,,,,,,,,,,Getafe,216,00:41:56.969,Carry,True,2014/2015
,,,,"[97.5, 13.2]",,,,,,,,,,,0.027,,,,,,,,,,,,,84d4a1c1-11f4-4f8c-8ac2-73092e545561,3774,,"[95.5, 14.1]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,160,Barcelona,217,"['034a703d-c9dd-4a85-8899-0279799ef1b9', '683f62cd-1945-487a-b760-50d36b723c09', '6dacf78d-8de3-4819-ab2f-856c26e474be']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:42:00.337,Carry,True,2014/2015
,,,,"[101.4, 26.7]",,,,,,,,,,,1.761746,,,,,,,,,,,,,89126cc1-7fb5-4bcf-a6c8-3336801e7638,3777,,"[96.9, 29.6]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,160,Barcelona,217,"['25b1aac2-789d-4e1e-9867-7a6f429b2886', '34c77223-ddc5-4186-b7cf-1b113bc774da', '53fab996-eeab-4ae8-b0a2-dfb18b5fe2ef']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:42:01.587,Carry,True,2014/2015
,,,,"[25.1, 43.2]",,,,,,,,,,,1.338341,,,,,,,,,,,,,9a15db81-cc20-460a-9d92-8e3549ebb1cc,3783,,"[21.2, 44.2]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Right Defensive Midfield,161,Getafe,216,"['04126167-6340-401e-ae3d-66eb747d4dfb', '612421fb-270a-4047-b1a0-1cb525310288']",4,,,,,,,,,,,,,,,,,Getafe,216,00:42:04.934,Carry,,2014/2015
,,,,"[73.2, 9.3]",,,,,,,,,,,6.350259,,,,,,,,,,,,,7792397b-ed2d-4131-845f-434a7f162d1a,3786,,"[50.5, 13.1]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fredy Hinestroza Arias,27179.0,Center Attacking Midfield,161,Getafe,216,"['32f11984-5e16-43dd-bf9e-8b236d862e00', '7d7142cd-a39f-4d07-b159-6672c2b99b19']",8,,,,,,,,,,,,,,,,,Getafe,216,00:42:08.215,Carry,,2014/2015
,,,,"[62.9, 24.1]",,,,,,,,,,,1.031695,,,,,,,,,,,,,23f2b7f6-9369-461d-8953-7a9d200cbeae,3789,,"[62.5, 20.9]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Right Defensive Midfield,161,Getafe,216,"['a0aec503-c2db-408d-8f45-3913fad10068', 'fb92156f-dac1-4342-970a-38468278db9a']",15,,,,,,,,,,,,,,,,,Getafe,216,00:42:15.885,Carry,,2014/2015
,,,,"[61.7, 30.5]",,,,,,,,,,,0.44250602,,,,,,,,,,,,,b35cc8f1-3dcf-4dc4-ad4c-a9b06cf2ed3a,3792,,"[56.7, 30.4]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Felip Selma,27204.0,Left Defensive Midfield,161,Getafe,216,"['349fd42a-bb86-4a17-a6a4-0d9d790e1b16', '418f17d6-0bb7-4827-a843-c91413061596']",17,,,,,,,,,,,,,,,,,Getafe,216,00:42:17.237,Carry,,2014/2015
,,,,"[70.2, 32.9]",,,,,,,,,,,1.979594,,,,,,,,,,,,,483cc013-0b7f-437a-9c31-6048c25e7ba3,3795,,"[68.9, 28.2]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván López Álvarez,6780.0,Center Forward,161,Getafe,216,"['3b9d7f44-5399-4f63-8361-1d03109396cf', 'f50baec0-42cc-4687-8d6f-1683035712fc']",19,,,,,,,,,,,,,,,,,Getafe,216,00:42:19.098,Carry,,2014/2015
,,,,"[62.0, 43.4]",,,,,,,,,,,1.384622,,,,,,,,,,,,,bc3c850d-c292-4b2b-9605-5c57054e3953,3798,,"[64.6, 38.6]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Felip Selma,27204.0,Left Defensive Midfield,161,Getafe,216,"['260a0364-74cb-47bb-8e43-2007f7096446', 'b541c340-d4c0-4c74-9c63-39d257a00ba9']",22,,,,,,,,,,,,,,,,,Getafe,216,00:42:22.052,Carry,,2014/2015
,,,,"[70.7, 56.3]",,,,,,,,,,,0.120035,,,,,,,,,,,,,af78a39c-2aa0-482d-930a-03255f090290,3801,,"[70.7, 56.3]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Buendía,11813.0,Left Wing,161,Getafe,216,"['b81ff7dc-e2f1-4ac1-9973-e53233ca57d1', 'e4912a4f-e4d5-49a1-989b-4a1350decb98']",24,,,,,,,,,,,,,,,,,Getafe,216,00:42:24.287,Carry,,2014/2015
,,,,"[76.0, 44.1]",,,,,,,,,,,0.12,,,,,,,,,,,,,c57c6486-3281-4ccb-b4d6-198074071ccd,3804,,"[76.6, 43.7]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván López Álvarez,6780.0,Center Forward,161,Getafe,216,"['4310b944-a815-4d43-9164-a98a41351ca1', '74200125-1cd6-41a4-90f7-f904b465c556']",25,,,,,,,,,,,,,,,,,Getafe,216,00:42:25.572,Carry,,2014/2015
,,,,"[73.8, 48.4]",,,,,,,,,,,0.020724,,,,,,,,,,,,,641587c1-8e19-4490-8e42-1a9ec02df234,3807,,"[73.4, 48.7]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Buendía,11813.0,Left Wing,161,Getafe,216,"['1ffd6e83-8bab-4175-9e67-d0cae8c30393', '5de0a8bb-556e-4626-9e54-2928ecdb03a1', 'cf9acd10-56bd-4039-a742-6e78f763cf9d']",26,,,,,,,,,,,,,,,,,Getafe,216,00:42:26.154,Carry,True,2014/2015
,,,,"[82.0, 40.9]",,,,,,,,,,,2.588176,,,,,,,,,,,,,f5c79a02-11ba-4357-bb93-7c97b8c1f92b,3810,,"[73.8, 48.4]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Buendía,11813.0,Left Wing,161,Getafe,216,"['5de0a8bb-556e-4626-9e54-2928ecdb03a1', '7a218a7d-bb4e-44f9-8e90-2c265a048da4', 'cf9acd10-56bd-4039-a742-6e78f763cf9d']",26,,,,,,,,,,,,,,,,,Getafe,216,00:42:26.174,Carry,True,2014/2015
,,,,"[77.9, 34.7]",,,,,,,,,,,0.649227,,,,,,,,,,,,,60a437fb-d8ca-40be-a852-88f53cbb171f,3813,,"[77.9, 33.3]",265963,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fredy Hinestroza Arias,27179.0,Center Attacking Midfield,161,Getafe,216,"['5b65b0a9-86fb-4c6f-bc03-e25f9421c8ca', '738d4180-9504-4a6b-9506-cd42e381a0e4']",30,,,,,,,,,,,,,,,,,Getafe,216,00:42:30.381,Carry,,2014/2015
