50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d5ce2d63-5b17-44bc-9271-903fc0a6fe58,1122,,"[89.0, 56.5]",69293,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jairo Samperio Bustara,6925.0,Right Midfield,69,Racing Santander,1217,['edd5dd3b-d0ab-4aeb-8a39-ade46a2cbb12'],19,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:24:19.605,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,1ae24758-65b1-4406-a3f0-399d5012feea,1126,,"[33.7, 22.4]",69293,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,70,Barcelona,217,['521f0755-cacf-4b2b-a5a4-31255d53d13c'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:28.692,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,d346b388-d7ab-4ebf-be42-fbb8ca405b4f,1129,,"[47.4, 39.0]",69293,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,70,Barcelona,217,['6c253879-7b09-4f0d-8f31-c3120d9a0a6d'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:30.688,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,4e5326e9-eb9b-47a8-9aca-b71c731537fc,1132,,"[62.5, 69.3]",69293,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,70,Barcelona,217,['9ca26b9e-10bd-4522-ac95-84201ca4c1b4'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:33.379,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,4e18c7ea-1334-4626-b741-75c301842b01,1139,,"[69.2, 67.4]",69293,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,70,Barcelona,217,['a4580071-d266-4be4-899f-79e73c47c529'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:39.738,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,91d35f1d-91d5-4aa3-974f-f0edc995bc9d,1144,,"[3.2, 10.5]",69293,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Fernández Salas,24075.0,Left Back,70,Barcelona,217,['1fe3d3fc-ce63-4c9f-9c4b-fc9f9ce1f20d'],49,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:24:49.059,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ce326795-be40-4642-b6d3-cfa11dec0744,1147,,"[54.9, 20.8]",69293,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mamadou Koné,26553.0,Center Forward,70,Barcelona,217,['24e8c279-bf36-4125-95b5-8b9e14371d80'],53,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:24:53.533,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,b97711eb-1e26-440e-a1ef-098a4a298e8d,1150,,"[83.5, 51.0]",69293,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,70,Barcelona,217,"['2b6c5854-000d-469d-bd1f-690c2eac9805', '5ee569f4-3710-49fe-a0b1-4d7ee2fec73e']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:54.967,Ball Receipt*,True,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a9c08554-e8b6-4925-800a-d5a621348e1b,1153,,"[91.5, 47.2]",69293,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,70,Barcelona,217,['7eae6771-ddba-4c75-b088-6a515631cf2e'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.567,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,7258a9c2-b731-483b-9e60-5b9cca223af8,1158,,"[44.2, 21.6]",69293,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,70,Barcelona,217,['8443f542-6d13-4689-8c34-c17de45f600d'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:03.874,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,6de55742-569d-4501-a108-1ebf44d87f92,1160,,"[49.5, 48.5]",69293,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,70,Barcelona,217,['7abb6efa-fbbd-4f17-9fd7-5ae569b4d6ab'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:09.153,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,a3d6df1e-f363-4eb3-b101-c0b9fd474c1e,1162,,"[57.7, 60.2]",69293,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,70,Barcelona,217,['29835ee5-1a98-45a9-9894-5edc8fff6680'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:11.056,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,d26e5ed2-80aa-44d0-a6f6-6f02c9250017,1165,,"[72.2, 76.6]",69293,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,70,Barcelona,217,['97d48b27-76af-4dab-bcac-5b1b747154be'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:13.762,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,57ee47aa-cc96-4b8f-96ab-e097e7bc7d40,1169,,"[77.2, 69.1]",69293,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,70,Barcelona,217,"['981ebd0f-92dc-48f6-8aa3-d00c94247703', 'abfee603-499d-41e4-b9d4-e44711df4ce5']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:15.350,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,d0090da4-1862-4ec8-98ba-61869d1a6326,1172,,"[71.6, 75.6]",69293,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,70,Barcelona,217,['c119722c-cf66-409e-9865-a1bea2f04db5'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:16.446,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,85066ada-b82b-4ecd-a4fd-a6eb6e21f558,1175,,"[62.7, 66.6]",69293,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,70,Barcelona,217,['aa059468-47a4-41b2-b519-c84f7fae289f'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:17.463,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,4eefe60e-ee76-442e-8a58-666f9a108faa,1178,,"[56.8, 36.3]",69293,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,70,Barcelona,217,['1cdbc530-f705-4c4b-ac52-d8ba7bab3f45'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:20.774,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,0ee1fa59-1804-4a20-a48c-2fdeeede2980,1181,,"[83.1, 7.7]",69293,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,70,Barcelona,217,['86973d01-ecad-444c-b63d-3f6c59fdfcb8'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:24.130,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,afdd9ee9-5c69-4c3f-9792-32ff063cdd5b,1191,,"[97.8, 4.3]",69293,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,70,Barcelona,217,['b46eed8e-5d27-4ebb-8c03-72e04183f2c4'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:27.571,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,b6004144-98ad-4d32-837b-99a508e843ee,1194,,"[77.7, 10.9]",69293,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,70,Barcelona,217,['f80f4c08-1866-4b5a-9479-5b6ffacd587a'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:30.913,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,99c3d3be-6f84-4c41-8366-e9723d5b8977,1197,,"[78.7, 24.7]",69293,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,70,Barcelona,217,['5017e350-ebf9-45ac-af85-afd349da98e4'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:32.444,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,5ed71ef2-f9a8-4351-9966-1df645f7e475,1200,,"[64.0, 37.1]",69293,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,70,Barcelona,217,['82a741cf-f1ec-4cda-94ba-71eeab901e53'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:35.806,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,493feb68-2c1d-4cc4-9ec2-d5459a57f800,1203,,"[70.7, 49.5]",69293,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,70,Barcelona,217,['7e933d97-7e7c-4e00-a0c3-e6de4c9b7f25'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:37.254,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f652f5d4-52c7-4890-adea-e4a6d6160838,1206,,"[107.3, 68.4]",69293,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,70,Barcelona,217,['915e946d-9d97-4e00-8d8d-112c4f2a028f'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:41.171,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,3bfaf487-a1f4-46ca-9b1d-2a1b4fe3a25c,1209,,"[23.2, 13.8]",69293,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Manuel Munitis Álvarez,19577.0,Left Midfield,71,Racing Santander,1217,['dc939a09-8b3a-4495-8427-9d72871e37eb'],42,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:25:42.171,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,e287e06e-614b-4caa-8ffe-ba442cbe7675,1211,,"[16.9, 25.2]",69293,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,71,Racing Santander,1217,['06650c9a-0565-4e9d-b76c-dd956bb5cadd'],43,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:25:43.929,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,e6fa2039-6b63-4756-bbb9-462aabbafdd2,1215,,"[79.9, 5.2]",69293,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrián González Morales,6557.0,Left Center Midfield,72,Racing Santander,1217,['e5a0c832-fdcc-4e9e-aeb3-8a4019f28b13'],5,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:26:05.237,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,6a9d6db1-0975-490e-abc0-49377fb11065,1219,,"[65.0, 15.9]",69293,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandros Tziolis,20538.0,Center Defensive Midfield,72,Racing Santander,1217,"['25741ab4-ed0f-468b-bfd0-49b3e6039801', 'a12da8e7-7ab8-430a-8377-54803ba8b112']",7,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:26:07.548,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,b919a87c-6bfc-4afe-ac39-e5562a66d684,1226,,"[35.4, 48.1]",69293,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,73,Barcelona,217,['5c816a39-ba46-43cd-a73a-4e95f95cfbb4'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:10.504,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,db1bb28c-3f94-49a3-95a9-5c1a830da53e,1229,,"[55.6, 38.0]",69293,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,73,Barcelona,217,['a0e61d25-1c8b-424a-b4a4-550fc3c07218'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:12.291,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,07a7f1f3-06f9-4da5-b3b5-1c08c3a4d465,1232,,"[40.9, 7.3]",69293,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,73,Barcelona,217,['9dbb166b-2fdf-4722-908a-f29848162bfd'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:14.929,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,0417944b-ba50-433a-b73f-d7d40c722ecf,1235,,"[50.3, 27.3]",69293,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,73,Barcelona,217,['259d7367-80c3-4a4f-8782-8c04229d4427'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:18.833,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,ec2b4fff-28a4-4c5e-a3ce-6bdc8e9c6d2e,1239,,"[69.7, 28.3]",69293,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,73,Barcelona,217,['fc0c31e8-a2dc-4016-96c1-da2736dc2955'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:20.600,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,1f5d0a2c-14fc-48c8-9b9b-2dddabde1158,1242,,"[90.1, 4.1]",69293,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,73,Barcelona,217,['6dd90f8e-8545-4519-b0b9-14f5f06398ec'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:23.997,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,3289ce9d-afc2-4034-a71d-e7f5bb6bb580,1246,,"[111.7, 42.2]",69293,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,73,Barcelona,217,['55b70f4d-1550-4434-a730-7c75aa7b0d9f'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:29.394,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,b442ac85-3605-49e5-aef1-de318b7b623c,1250,,"[59.5, 39.2]",69293,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Adrián González Morales,6557.0,Left Center Midfield,74,Racing Santander,1217,['33376659-43c8-4dc6-8fd1-0faf2b59ed5a'],21,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:27:21.833,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,47fdcf82-b4c2-49b7-9bd3-09be797bdd38,1252,,"[35.2, 22.6]",69293,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Christian Fernández Salas,24075.0,Left Back,74,Racing Santander,1217,['8695072f-50d7-4f6c-b86d-c599cb231aea'],26,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:27:26.597,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,2be742dd-7a12-4437-a3fa-08fe8b741ce2,1254,,"[64.2, 10.2]",69293,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pedro Manuel Munitis Álvarez,19577.0,Left Midfield,74,Racing Santander,1217,['2ed88c34-2cd0-44a8-90b1-52399f6dcc44'],28,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:27:28.069,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,d924888a-b06d-40fd-abbf-977a452f7bca,1257,,"[78.4, 19.7]",69293,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mamadou Koné,26553.0,Center Forward,74,Racing Santander,1217,['a1351ace-a3c4-4518-a1e2-39609e19bb00'],30,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:27:30.499,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,0572d25e-d919-467b-862a-462891b8a4fc,1262,,"[111.6, 13.0]",69293,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Adrián González Morales,6557.0,Left Center Midfield,74,Racing Santander,1217,"['4382579a-29ec-4ffa-8d20-23fde31fc96d', 'e0ca0d18-39e8-41e9-9e52-333bcb68bb02']",37,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:27:37.984,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,525729c0-e0fa-4e3a-88ae-dc61a6523c50,1266,,"[98.8, 5.6]",69293,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pedro Manuel Munitis Álvarez,19577.0,Left Midfield,74,Racing Santander,1217,['3a305fbc-e316-42eb-b02d-7dc1c65bc625'],41,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:27:41.328,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,96e55da2-af29-4f49-a421-bd6657219335,1270,,"[105.3, 23.9]",69293,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Papa Kouly Diop,6867.0,Right Center Midfield,74,Racing Santander,1217,['8f234341-7ba3-45d3-9a7e-1e55dc7f68b2'],45,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:27:45.286,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,1960024b-2312-455f-be3d-3e2d88ccd407,1274,,"[6.4, 69.7]",69293,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,75,Barcelona,217,['971c48dd-392c-4393-b32a-6ed77467bf7d'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:47.403,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,ce10b579-7450-4224-80d3-da93f9cf6bf6,1278,,"[3.3, 65.3]",69293,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,75,Barcelona,217,['707ffd51-c295-409f-ab17-f3dd848b6c04'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:49.602,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,e1061293-7cbb-4cfe-b357-30d9d033195a,1281,,"[14.2, 57.5]",69293,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,75,Barcelona,217,['418bf563-0513-45ee-b659-48023fc67eb2'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:51.847,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,861ee4ae-de71-4e7e-9e00-43f2e3dc1a92,1284,,"[7.9, 73.3]",69293,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,75,Barcelona,217,['64e5224d-fc72-46cc-8d90-7b42ea172367'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:53.494,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,e88b0e27-496b-4e54-b2d9-c3dea2c33f0b,1287,,"[34.2, 9.4]",69293,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,75,Barcelona,217,['5cb2ef74-98a1-452e-a614-9a1c511f3f32'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:59.554,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ab8269a3-0ff1-4e98-a268-9f57b5bfeaa8,1289,,"[111.4, 67.8]",69293,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mamadou Koné,26553.0,Center Forward,76,Racing Santander,1217,['592e940c-6381-4dee-8e84-a41dd7be0807'],17,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:28:17.912,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,ba560f9c-c62d-4492-9275-18fcd7ccf7c9,1291,,"[14.4, 20.1]",69293,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,76,Racing Santander,1217,['9c965286-a4b8-4e42-b03e-91e65fd77c03'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:19.144,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,22dd30b1-1d76-4258-9b18-285884b8acef,1294,,"[35.0, 14.6]",69293,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,76,Racing Santander,1217,['5f554b47-b2e4-43be-8702-4770b16d994f'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:22.935,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,97505365-40ae-4fd1-bad7-797e28769c29,1307,,"[32.9, 33.3]",69293,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,78,Barcelona,217,['5fae32bf-4eba-4d29-8116-56e1d2400b39'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:34.592,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,2035cee6-4ae4-49e0-8efc-392e9d319450,1309,,"[41.5, 35.0]",69293,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,78,Barcelona,217,['15387f4a-8e33-4452-8e53-4ac8d7443180'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:36.196,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,c63cc746-98e9-41c9-8fbe-b4b97e3db626,1312,,"[54.7, 41.5]",69293,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,78,Barcelona,217,['21d86b21-7bcd-4490-9a6a-d78998cc8a8b'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:41.905,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,59b2a6f7-5fb0-4933-9ab8-66c135cf075f,1315,,"[40.0, 49.1]",69293,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,78,Barcelona,217,['cc65816b-7e5b-4e21-a394-f688bb674bc5'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:42.854,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,57b4bd6b-4225-4831-9aad-ad602e159e2a,1318,,"[69.9, 75.4]",69293,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,78,Barcelona,217,['31382e0f-e604-41d7-b503-b39885ef9d23'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:45.612,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,014e9684-8434-4024-9770-034c01c9ebea,1328,,"[115.9, 75.4]",69293,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,79,Barcelona,217,"['19f514bb-3d43-4354-8a04-86d3de7d2861', '68f13778-9b8b-4822-aa27-1484b3fbc30b']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:02.848,Ball Receipt*,True,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d53daa4a-5117-4126-9eb5-1029350c199d,1331,,"[104.6, 77.7]",69293,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,79,Barcelona,217,['06f88c05-5f73-4924-98f4-1fc29c88efd1'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:04.208,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,9e72c155-4bcf-4f05-86e2-1e9c67f3bf97,1334,,"[94.7, 75.2]",69293,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,80,Barcelona,217,['806da11b-cbf5-4767-9645-4c6672c0db5e'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:14.334,Ball Receipt*,,2011/2012
