bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6013ed19-a357-47b2-a638-6ce8559d0eb8,3502,,"[76.0, 60.0]",69245,86,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mesut Özil,3496.0,Right Wing,195,Real Madrid,220,['d0b3f97c-0815-4bd3-b8fd-1ad787912393'],44,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:44.288,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca2bf18d-b378-41d3-873b-34438b5013e8,3505,,"[85.7, 54.2]",69245,86,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sami Khedira,5566.0,Right Center Midfield,195,Real Madrid,220,['9520de56-79a7-4721-b038-e6c4e27e5bd4'],50,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:50.512,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59ab4d67-d678-4db8-b38e-7bffdf7bf608,3508,,"[105.7, 65.9]",69245,86,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,195,Real Madrid,220,['55497f05-1b47-4955-a1cf-9982185f8e0f'],53,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:53.029,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb6214be-ba41-4730-bca6-a6ded95717d7,3511,,"[116.8, 51.4]",69245,86,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mesut Özil,3496.0,Right Wing,195,Real Madrid,220,['f97b19c2-404f-42fb-bd09-a5feb7d3b5e7'],55,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:55.475,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d19d138d-df3b-4c55-bc7f-bd5e03b3bcbf,3514,,"[106.8, 42.0]",69245,86,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sami Khedira,5566.0,Right Center Midfield,195,Real Madrid,220,['71fc6cf5-4d61-48de-8109-10ae43e36e04'],57,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:57.214,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f98b5320-072c-454d-83d9-85c3d1c9cfab,3518,,"[24.8, 29.0]",69245,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,196,Barcelona,217,['b2766537-f701-4c26-a43f-a46c2daff5f2'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:41:59.194,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5f7561e-9daa-4120-9a1a-a28c6d6f8771,3521,,"[31.2, 53.4]",69245,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Right Wing,196,Barcelona,217,['9d21a555-80ce-45ad-a161-c3d1e95a7d4d'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:42:01.238,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d536f196-59fe-4c35-a504-889e4d97a389,3524,,"[95.8, 54.8]",69245,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,196,Barcelona,217,['2665c482-001a-4aeb-b663-d19d89bc3c4c'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:42:07.781,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c04bc7e1-414b-4c63-91a4-b357176a5ba7,3531,,"[67.0, 47.1]",69245,87,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emmanuel Adebayor,26699.0,Center Forward,197,Real Madrid,220,['113744b6-7096-47ca-8423-ba64c0edf293'],39,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:39.948,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5576aba-dd51-4f90-bd5a-90450e056f37,3533,,"[36.9, 27.2]",69245,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,198,Barcelona,217,['d98ec4d2-aca0-4ee0-9599-6c003ee8c376'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:42:41.214,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bffe25f-03df-486b-96f9-3f6b2dc8f714,3536,,"[10.7, 30.7]",69245,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,198,Barcelona,217,['82a5fd79-c89f-408d-a36e-80fecd98609e'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:42:43.185,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395acec9-b0fd-4ba2-806c-87d8a7445644,3540,,"[24.2, 57.9]",69245,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Back,198,Barcelona,217,['0e87156e-7596-4b40-b59c-21124a85ff9c'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:42:46.996,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404e840d-0b7f-4e29-811e-6ad8e8558e13,3543,,"[55.1, 77.2]",69245,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,198,Barcelona,217,['a20759da-a25d-45c4-933a-f48f383dc0cf'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:42:51.456,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce4a63a2-f33f-488b-bdb9-7f2e867a68d0,3546,,"[58.3, 64.4]",69245,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,198,Barcelona,217,['517728b4-45d0-4c08-821b-f22ded01a968'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:42:55.402,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937b020c-92d0-4e2c-ba56-1350a595e145,3549,,"[62.8, 47.5]",69245,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,198,Barcelona,217,['d4bc870b-b3a2-41f5-9deb-293d5b2a68fe'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:42:57.161,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71bb35e6-054f-4dce-9ac6-42ee8a8d25be,3552,,"[62.8, 55.6]",69245,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,198,Barcelona,217,['3857cd22-4bf4-48d7-bcfc-6c6255e345b7'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:42:59.449,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846216ae-e17e-4729-aa69-582ca2da5557,3555,,"[71.0, 75.9]",69245,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,198,Barcelona,217,['900ca25c-3ed7-484a-816b-ec5004500659'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:43:01.746,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22ea51f2-e97c-453e-b81c-83a977555d9a,3558,,"[67.4, 66.8]",69245,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,198,Barcelona,217,['f1179a5a-3f33-4bc6-8c6e-6ca7fcf20178'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:43:05.453,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc0c7911-4980-4808-ac6b-5693738e0227,3561,,"[67.1, 41.8]",69245,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,198,Barcelona,217,['215215c4-a0d1-4e44-af8f-5c5e93cd480a'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:43:09.092,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2a1af62-be55-4aea-8cac-42405edb3c2b,3564,,"[72.5, 17.5]",69245,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,198,Barcelona,217,['f7f07473-5c23-4a0a-9235-148c5c0d9efa'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:43:12.386,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea1dda16-ddf1-4111-88d0-55f4f5664958,3567,,"[81.3, 25.6]",69245,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,198,Barcelona,217,['38d8c09b-7519-40d2-b00a-ba9ab7c3c2b4'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:43:14.750,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9718763-0f62-433b-823c-dae6bfb8b3d7,3570,,"[67.9, 15.6]",69245,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,198,Barcelona,217,['61e4058a-e702-4825-b1e6-67be5c8d9439'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:43:16.596,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f8abdb7-9914-4e23-a569-2b8107d9f750,3573,,"[56.9, 48.8]",69245,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Back,198,Barcelona,217,['2c2b7453-de33-434b-aac4-5dffcc8d9fc0'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:43:20.391,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a4cc757-f573-4aea-8d32-dcbf9967aabe,3576,,"[60.0, 43.8]",69245,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,198,Barcelona,217,['51d31a72-7b6b-449c-bedd-0c56bfa43f41'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:43:23.024,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7626134b-6121-407d-a13f-a08299b279a7,3578,,"[54.5, 46.9]",69245,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Back,198,Barcelona,217,['ee2b9f63-dad1-4915-9c22-7f078c0f416b'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:43:24.003,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8ff2d21-517f-4150-a256-9498a5b3f4a6,3581,,"[67.7, 54.6]",69245,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,198,Barcelona,217,['dae7ecec-fafb-44da-846b-79e2918bc398'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:43:25.608,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f1ce476-59f0-4054-86be-70a071251908,3584,,"[83.9, 77.3]",69245,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Right Wing,198,Barcelona,217,['e4089269-23c5-49eb-8df4-e02e2a4d9aa5'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:43:28.261,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bacd7fb-d737-4e30-92bb-aaec1c30d6e3,3588,,"[86.1, 57.4]",69245,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,198,Barcelona,217,['2daca64e-2876-4bd7-9e54-041ff7d86e9f'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:43:33.578,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407b5cb0-b8b0-4a5d-b27f-4557e4b0e1f8,3591,,"[85.8, 45.5]",69245,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,198,Barcelona,217,['ef185c3f-de1b-43e1-8bcd-d6787a9a3328'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:43:36.515,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0479d4fd-4199-4b08-b24e-cbc2eb319996,3594,,"[102.0, 23.8]",69245,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,198,Barcelona,217,['c49ea1f6-8169-44a3-966c-6357332be16a'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:43:39.484,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8926eb5-4ab6-4812-a649-67ef32080432,3596,,"[36.0, 57.7]",69245,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mesut Özil,3496.0,Right Wing,199,Real Madrid,220,['1789ae37-d1d4-4f6d-a28d-25bbf4bf06e3'],41,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:41.592,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb5d298c-e8da-4e66-a2dc-9df9429204e9,3603,,"[92.0, 75.7]",69245,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emmanuel Adebayor,26699.0,Center Forward,199,Real Madrid,220,['c3c2ef62-04c9-4f96-b683-b84cbf742555'],56,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:56.589,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c22cbcc3-44c8-4ffe-9472-f2322ef885ea,3607,,"[103.6, 48.6]",69245,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sami Khedira,5566.0,Right Center Midfield,199,Real Madrid,220,['79d69db1-f5a5-4e62-a143-021407381f94'],0,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:00.809,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dcdcdd3-70b9-4b87-90c2-ba48b84cbe2f,3613,,"[29.0, 45.7]",69245,89,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,201,Barcelona,217,['bb604934-1590-4a48-8ef8-4da53287cd9a'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:44:07.315,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65a6836c-3b01-49c7-b3f9-a00846cdfdbf,3617,,"[39.0, 29.2]",69245,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,202,Barcelona,217,['5bfb5d93-5a2d-414f-90aa-feabfa701f0b'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:44:09.655,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e47c7551-8279-4e2f-98a0-f6b1312945f8,3620,,"[55.1, 12.4]",69245,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,203,Barcelona,217,['30d8957b-5f1d-4539-8df8-84e4b34c89e3'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:44:11.467,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e62eb4e-33d9-4799-bcba-d52608c0ba45,3624,,"[39.7, 16.5]",69245,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,204,Barcelona,217,['70ff00bb-16dd-493c-96dc-7f029e83ed76'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:44:13.150,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc0ec09d-5884-4a37-b849-3b404bf56d0d,3627,,"[40.3, 30.9]",69245,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,205,Barcelona,217,['09092207-1430-4ae5-9a1a-3c980f3b423a'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:44:15.391,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e2e35d8-e078-45b9-9ed3-2c23411217e8,3630,,"[43.5, 43.7]",69245,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,206,Barcelona,217,['9fe915a6-b3a6-46fe-9aec-ac145aec4e23'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:44:18.074,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4031790e-cf15-423f-af63-ada62b53dcec,3633,,"[57.4, 42.5]",69245,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,207,Barcelona,217,['b1f37cb9-c612-4827-9160-cdfa78e01c22'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:44:20.010,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e6ff232-6733-4bef-af45-591b9429e124,3636,,"[66.5, 76.2]",69245,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,208,Barcelona,217,['fc828d55-95c9-4651-91dd-823143efab46'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:44:23.090,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270a80e5-5502-4766-ab21-273bb7a4a29d,3640,,"[84.7, 77.5]",69245,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Right Wing,209,Barcelona,217,"['c02c002d-15b2-4516-8d56-e3352acd8e32', 'c6d1ed23-0756-4af7-a63c-a814b959ee02']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:44:25.894,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124322a3-020a-4bf3-af59-6bcc247c8321,3648,,"[59.2, 47.2]",69245,89,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sami Khedira,5566.0,Right Center Midfield,210,Real Madrid,220,['4c616e79-265f-4b9b-a1c8-cca3664adaa7'],55,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:55.144,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52d6c072-8c6f-4c7d-80ad-6dbe47a73399,3655,,"[81.8, 17.4]",69245,90,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,210,Real Madrid,220,['a899163d-587d-43dc-ad6c-73de7d47ac40'],0,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:00.032,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c056d11-3b08-4a0e-92fb-678ef8ff690d,3666,,"[52.6, 63.7]",69245,90,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,212,Barcelona,217,['67ada1f8-a49f-4c1a-a22b-2f02c4ad1c3b'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:45:19.028,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2423fa2b-3f8a-4cbb-9214-4b86736ed546,3669,,"[57.4, 52.9]",69245,90,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,212,Barcelona,217,['9325148c-a602-48b7-a3b5-b7781edc4f89'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:45:21.129,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca7994b2-1002-4cc0-b3b7-597544f4f6a3,3672,,"[71.9, 61.0]",69245,90,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,212,Barcelona,217,['dae78346-00d4-4668-986b-f33f42d3aca1'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:45:24.826,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85d639c8-69ad-4438-b024-324d8b0384c1,3675,,"[81.6, 74.7]",69245,90,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahim Afellay,4891.0,Right Wing,212,Barcelona,217,['76b5fa50-8cd2-4ca0-a589-f9f5543120c6'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:45:27.317,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea247f0d-bc0f-41bf-b538-841dd3b29a3e,3678,,"[75.6, 70.4]",69245,90,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,212,Barcelona,217,['67620362-90b7-43d4-a01f-433a4a2784d6'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:45:28.250,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bd8dfb6-1a4e-4150-ac87-3734c6c8de17,3681,,"[98.1, 18.5]",69245,90,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,212,Barcelona,217,['1721eda9-0ae2-4cd0-b703-adafb007ae97'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:45:36.259,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbb0acbd-6b46-45c1-b0ff-f22a5a23756c,3683,,"[85.8, 65.1]",69245,91,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emmanuel Adebayor,26699.0,Center Forward,213,Real Madrid,220,['3c58de8a-0a45-4f02-88b4-4b29618800f0'],9,,,,,,,,,,,,,,,,,Real Madrid,220,00:46:09.534,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d8f2a56-845d-42c8-ae52-9436eed5ca66,3685,,"[50.3, 23.0]",69245,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,214,Barcelona,217,['be2382b8-dfeb-43da-bd48-a84a67cae68a'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:46:10.577,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3172e45-7235-48be-a991-b46b73a8b6e1,3689,,"[54.9, 35.5]",69245,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Right Wing,214,Barcelona,217,['5e60a5de-c542-435b-85ff-895a7a706aa6'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:46:12.942,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc36434f-94d4-4136-96ca-d316b35423e5,3692,,"[77.4, 13.0]",69245,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,214,Barcelona,217,['78cd4994-ae60-4956-a358-1ca063571a9c'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:46:16.171,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457918f-6a66-4569-9519-789cfa6d4061,3700,,"[94.0, 22.1]",69245,92,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emmanuel Adebayor,26699.0,Center Forward,215,Real Madrid,220,['76566593-f993-4ee6-8b4d-2a25fc0b20dd'],16,,,,,,,,,,,,,,,,,Real Madrid,220,00:47:16.555,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5612b85-c6b5-4902-ad4a-85e4ae2f1a2f,3703,,"[104.5, 27.3]",69245,92,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Ramos García,5201.0,Right Center Back,215,Real Madrid,220,['2b19da6b-3d72-41ba-9e8c-63653263482a'],18,,,,,,,,,,,,,,,,,Real Madrid,220,00:47:18.180,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f31976d-4ea5-4d8d-b3fe-fe860a0a3bfa,3706,,"[77.2, 3.6]",69245,92,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,215,Real Madrid,220,['331080cb-33c7-468a-a79b-3d493d3a4604'],23,,,,,,,,,,,,,,,,,Real Madrid,220,00:47:23.694,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc931ffa-18b5-4c69-a74f-cb9b13f65a9d,3708,,"[58.3, 68.5]",69245,92,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahim Afellay,4891.0,Right Wing,216,Barcelona,217,['d67ddd45-68a4-4953-b33a-c2bee96653a9'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:47:38.697,Ball Receipt*,,2010/2011
