bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771c3fdf-6d6f-4728-86e0-e594c7606959,2770,,,"[62.5, 18.8]",70223,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,137,Barcelona,217,['5ba6bf1d-08aa-45b3-847d-5f1fb7932b5a'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:18:12.961,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e390f827-3d2e-4432-ac74-91d760435274,2773,,,"[78.7, 17.8]",70223,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Defensive Midfield,137,Barcelona,217,['1ef6771a-771c-43d5-a021-19b1ad881865'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:18:14.305,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015f515-0d59-4cf0-9119-b5230a472efb,2781,,,"[7.0, 45.1]",70223,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,138,Valencia,207,"['52b450a3-d0a3-4898-928b-aa262fc82e1d', '8def5a99-f443-420e-a49f-1441e2c46951']",19,,,,,,,,,,,,,,,,,Valencia,207,00:18:19.966,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73bb09bb-4f0b-40ae-8390-e40f1232a7c8,2783,,,"[71.3, 52.1]",70223,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Soldado Rillo,26009.0,Center Forward,138,Valencia,207,['7a66d25a-44fe-4e16-b6ab-1a709d3dbcc1'],24,,,,,,,,,,,,,,,,,Valencia,207,00:18:24.073,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f678b76-e000-4b8b-9a8d-8b155d8bf329,2786,,,"[70.7, 53.1]",70223,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,138,Valencia,207,['417bafb4-426b-4682-a344-9b802298c7b9'],24,,,,,,,,,,,,,,,,,Valencia,207,00:18:24.978,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b007bd27-9081-4ebd-bd0e-b9e4ae2897b6,2797,,,"[36.9, 59.0]",70223,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Wing Back,139,Barcelona,217,['52dc767e-2e33-4a4a-a446-327fb85f5d4c'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:18:37.664,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbbe40c4-272a-41cd-9503-29281c8ec757,2803,,,"[56.4, 39.2]",70223,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Thiago Alcântara do Nascimento,5208.0,Left Defensive Midfield,140,Barcelona,217,['3dbd9bb0-8f09-4611-93ec-6db294cbb4a8'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:19:27.429,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a5a87b8-da76-468c-933d-49376a33eed4,2807,,,"[31.6, 37.1]",70223,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Javier Alejandro Mascherano,5506.0,Center Back,140,Barcelona,217,"['afa5e005-6e6b-4e6e-bdec-b8ec8adf01cd', 'b862d7ad-d55a-4f2f-b4ce-a388731d77e8']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:19:29.642,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7fb46c2-64d0-4380-afe8-2ed0b910e384,2810,,,"[10.2, 26.2]",70223,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Víctor Valdés Arribas,20176.0,Goalkeeper,140,Barcelona,217,['5abd8109-ee8c-485e-b005-b16d67d49db7'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:19:32.565,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba5bf082-d630-4a1d-a736-4e0890dc296c,2813,,,"[21.8, 46.2]",70223,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Javier Alejandro Mascherano,5506.0,Center Back,140,Barcelona,217,['4e8c19e8-3b54-4193-8eab-4b50142f24e7'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:19:35.557,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6428ac1-2838-4b63-a15f-5e5586485e47,2816,,,"[33.1, 10.9]",70223,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,140,Barcelona,217,['b073da3c-6c40-496f-ad99-9446f128bf5d'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:19:42.581,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c496f35-c4f6-4534-a0ef-404ad4633b6b,2819,,,"[56.0, 40.9]",70223,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,140,Barcelona,217,['d98d132d-0c7a-4f76-b7be-385748d87084'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:19:47.315,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c039c71a-bcbb-4b6c-ba83-6b5baffd15fb,2823,,,"[51.2, 36.5]",70223,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,140,Barcelona,217,"['2f3aedf4-d5ae-4fe6-9285-98d669ee7680', '366e31e6-d2eb-464b-94b1-6c15cb9dea32']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:19:48.158,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a60cda31-92ca-4c34-85b3-fb0ff1ab3146,2828,,,"[49.1, 15.9]",70223,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,141,Barcelona,217,['4bf61d19-aac4-4773-a73d-6238821b3326'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:19:53.984,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76c97feb-0b2f-451c-9360-9ab0a600425a,2831,,,"[53.3, 31.2]",70223,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,141,Barcelona,217,['89e835e6-92fc-4aeb-bfe9-64dd1af90311'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:19:57.178,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81bd83c0-343d-48da-bffd-3d044e3a5c51,2834,,,"[60.4, 46.4]",70223,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,141,Barcelona,217,['6f308922-7c7a-4296-b8f9-cf8390e8981e'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:19:58.886,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d494c02-212b-4076-a3c1-b6d2f3f298a9,2841,,,"[88.8, 52.5]",70223,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Right Attacking Midfield,141,Barcelona,217,['72aa9fd7-e1f2-4d02-a822-40fab50238cf'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:20:04.956,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aebbe6f6-d993-452f-a9aa-62d406f493fc,2843,,,"[42.7, 34.6]",70223,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,141,Barcelona,217,['670dfa5b-4d69-4cf6-9c3f-52b9e2f22d6b'],6,,,,,,,,,,,,,,,,,Valencia,207,00:20:06.332,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ee29c1c-ec5f-444f-ad9d-d84464e622ad,2846,,,"[61.2, 65.1]",70223,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Wing,141,Barcelona,217,['f702da24-7844-4dc4-a8b3-f6e52dfb6928'],9,,,,,,,,,,,,,,,,,Valencia,207,00:20:09.528,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,088ef28d-6181-40bf-b68e-f3aed28c8907,2850,,,"[79.3, 7.1]",70223,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Wing Back,141,Barcelona,217,['3e532c6b-a880-48b9-8192-204e4e75baf4'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:20:12.118,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74b0dec8-3fde-4949-b4ed-f789d9d57fbc,2853,,,"[93.4, 50.2]",70223,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,141,Barcelona,217,['16bde5cb-d092-4a05-8dc5-f6324f770571'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:20:17.076,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52b71987-a095-4dfd-be70-6ac5600fb109,2856,,,"[102.2, 36.3]",70223,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Wing Back,141,Barcelona,217,['ce1dc641-44d5-4def-baa0-b8563a7b95c3'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:20:19.029,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65d22cfa-8a15-403d-adb6-0b2e5ee724c4,2865,,,"[84.4, 67.6]",70223,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Right Attacking Midfield,141,Barcelona,217,['8295b115-4a5b-46fa-ba3f-bee4c3ab900d'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:20:42.186,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bda7001-402a-4c2f-a357-25ed7bc63418,2868,,,"[111.9, 72.9]",70223,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Center Back,141,Barcelona,217,['4b35e08e-39d5-4bcb-9a52-88f4212c6da9'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:20:44.280,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ca5e935-eb4d-4345-8b95-d53d7597ac6e,2871,,,"[101.2, 32.1]",70223,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Wing Back,141,Barcelona,217,['3993cc0a-47d6-46bb-8c32-abfe8b899e0d'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:20:46.732,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0ea02d1-2325-4153-8fdb-2c2970fd9453,2878,,,"[66.5, 32.9]",70223,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Wing Back,141,Barcelona,217,"['d30920c9-9c3c-4251-b0b8-c3f8211397d4', 'ea3a2e00-ea50-4c28-a95b-4824ea8e7279']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:20:53.420,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c81d63ee-6be0-46d9-b1bf-4f49bc8ee101,2881,,,"[62.7, 46.4]",70223,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,141,Barcelona,217,['7b87ef78-f8ee-45ed-897e-be27d0db3b4d'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:20:55.210,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204702cb-8469-46dd-a831-ee612d72d358,2883,,,"[64.2, 36.1]",70223,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Wing Back,141,Barcelona,217,['baf6c256-9eb5-4764-9fba-df1e75d61e59'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:20:56.501,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ab70199-5aed-44ec-b975-a701a96a4210,2886,,,"[78.7, 23.1]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Wing Back,141,Barcelona,217,['f71ec923-a46a-4113-9ae1-7404925708c3'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:21:01.430,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3eb6419-fa60-40fe-aca5-5be1e23ab4b8,2889,,,"[92.8, 5.6]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Villa Sánchez,12737.0,Left Attacking Midfield,141,Barcelona,217,['5342822f-068b-46e8-943c-e12c0e8fddfe'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:21:03.663,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59503b60-2876-42be-8e9d-24c7cce7aef7,2892,,,"[81.6, 17.6]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Defensive Midfield,141,Barcelona,217,['eb99ed60-83fb-424a-bff1-7aa6f5e8a67d'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:21:08.066,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89ed4645-707e-4dba-a6dd-1d7c75aaedb3,2895,,,"[85.0, 30.0]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Wing Back,141,Barcelona,217,['1d02d2e0-073a-490f-8564-1f5fdcc1831f'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:21:09.841,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfa78ef5-35ad-49ec-8eda-56439c1dfaf7,2898,,,"[81.0, 20.3]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Defensive Midfield,141,Barcelona,217,['71609ac2-c7fd-462b-aaf6-cf700144daaf'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:21:10.526,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b489924a-70f9-4f53-a9f3-4757cfef47c6,2901,,,"[85.4, 39.7]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Wing Back,141,Barcelona,217,['b349dd15-35d1-48cc-ab35-0a1f5a29215f'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:21:13.629,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccb874e6-285a-4e9b-9d07-ac352aa161ef,2904,,,"[85.0, 59.8]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,141,Barcelona,217,['f0c75ff4-ff6e-4692-82e2-2656d5ba4449'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:21:16.347,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86ee2bed-a296-4f15-af9e-2c3f0255aced,2914,,,"[55.1, 43.0]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,142,Valencia,207,['e9d8e0d0-3668-4fba-b92c-a952d413eb1f'],23,,,,,,,,,,,,,,,,,Valencia,207,00:21:23.912,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b727d8cb-f489-464d-8cd1-b5d601d8a964,2917,,,"[86.4, 59.6]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Soldado Rillo,26009.0,Center Forward,142,Valencia,207,['8125df8c-eda9-4017-85ec-9a1f4cc3edbb'],27,,,,,,,,,,,,,,,,,Valencia,207,00:21:27.558,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0333bbd-9486-4129-be1a-d980aeb20eee,2920,,,"[100.9, 34.6]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,142,Valencia,207,['189b3625-a586-437b-858e-dcc774363c85'],29,,,,,,,,,,,,,,,,,Valencia,207,00:21:29.496,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d827f15-a307-4355-9d32-8d74d016a025,2924,,,"[31.4, 30.4]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Defensive Midfield,143,Barcelona,217,['a6283833-2490-4835-bba0-10f69359417f'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:21:34.371,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66a6bfe1-2674-4ccb-bd7d-732f54635005,2927,,,"[38.6, 35.7]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,143,Barcelona,217,['023eae0e-aa1c-4c43-b343-dec300095c6c'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:21:36.312,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5260e333-0ad8-498b-87b2-a29588ae85af,2930,,,"[38.8, 31.7]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Defensive Midfield,143,Barcelona,217,['cdf71a1c-09f1-47c3-a1b1-f6723459077a'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:21:36.942,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b9283ff-17f0-49fb-bb88-6502dfe374d5,2933,,,"[52.9, 53.5]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Wing Back,143,Barcelona,217,['7c31d86e-1276-4728-8a16-a8299a242c32'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:21:40.456,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ac12af5-8428-43f9-85ce-b8d38224330f,2936,,,"[69.5, 76.0]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Attacking Midfield,143,Barcelona,217,['ac9d3e8b-480b-4439-8ac3-92a3c05dee5f'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:21:45.676,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e09b80ba-34e5-418b-89ea-3e86bed59051,2940,,,"[71.1, 55.2]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Wing Back,143,Barcelona,217,['57f72912-2312-460d-bb11-7b8397dfbd7e'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:21:48.230,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5539e43-9b48-465d-8695-5c14d13fc6ba,2943,,,"[85.6, 68.7]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Defensive Midfield,143,Barcelona,217,['a8aa33b7-4eb2-4bf3-95d9-9ba7179ea088'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:21:53.143,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a0986c1-e62c-4c09-a50d-97d93b0d3c8a,2946,,,"[86.1, 46.8]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Wing Back,143,Barcelona,217,['0fde6ac1-f49d-4ced-831f-8e35968954d0'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:21:56.757,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c803191-b22b-4547-a920-9e8376a1cb23,2949,,,"[103.9, 21.6]",70223,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Attacking Midfield,143,Barcelona,217,['3d47ec08-09c4-45dd-ab4f-50f55ffc0ea8'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:21:59.625,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f3b2880-cc80-46d7-be3e-aec87396bfb8,2952,,,"[114.2, 21.8]",70223,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Wing Back,143,Barcelona,217,['1cea14d6-e9b9-4f56-8f87-7d70438943c7'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:22:03.338,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdd9a9d2-29dd-4afd-9e2b-6d869e8abae5,2960,,,"[50.7, 48.5]",70223,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Soldado Rillo,26009.0,Center Forward,143,Barcelona,217,['ea87dd62-0716-4655-8933-9142d4507c8f'],7,,,,,,,,,,,,,,,,,Valencia,207,00:22:07.713,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f37b829-a84c-4db4-8b0f-8b98f63aa21b,2970,,,"[44.4, 63.0]",70223,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,145,Barcelona,217,['bf1878e7-1d1d-4df3-92af-4216922f4fe9'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:23:26.440,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db530a40-ab09-4810-ae50-ae2e6b11cf06,2972,,,"[33.9, 65.9]",70223,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Center Back,145,Barcelona,217,['b692ef62-e57a-4399-8954-99625e0a34e8'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:23:27.277,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc5552c1-ad90-4b88-b30e-3721701e371c,2976,,,"[38.6, 42.4]",70223,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Defensive Midfield,145,Barcelona,217,['bab8a6e7-4928-4f0d-9e4e-b03234df7d5e'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:23:30.520,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed3be53c-9677-4333-b483-728dfbfdd981,2978,,,"[12.3, 41.1]",70223,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,145,Barcelona,217,['aa241177-2d96-40cc-8229-5073ff16b798'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:23:31.679,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05192d0c-0ea7-4d7e-83ea-797216de8ae7,2981,,,"[31.8, 32.3]",70223,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Defensive Midfield,145,Barcelona,217,['44125d50-593b-496d-9b00-83573c991684'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:23:34.620,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25a5fff2-2e19-420b-ba49-af803c8a2bbb,2984,,,"[47.0, 5.4]",70223,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,145,Barcelona,217,['1859f63d-1da9-4efa-97f9-2b6556a3d81f'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:23:37.036,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa2fa397-6e64-4bdd-af63-15cb64619c8f,2988,,,"[64.0, 31.5]",70223,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Wing Back,145,Barcelona,217,"['395e7942-d184-4d83-8724-419a0680978b', '74f66238-fbda-44c8-b61d-9d2cabfab6c9']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:23:41.696,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e94a08f-34ef-43b3-ac2a-733fb5b27769,2991,,,"[49.9, 32.1]",70223,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,145,Barcelona,217,['c3fa9a23-5103-4537-8089-447507f76852'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:23:42.651,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779650ec-61e7-4cb7-9c3a-bd47600e349e,2994,,,"[37.5, 19.1]",70223,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Defensive Midfield,145,Barcelona,217,['a44040f7-f6fb-42ad-aa50-fbd3ae451021'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:23:44.452,Ball Receipt*,,2011/2012
